date,close,session_volume,prev_high,prev_low,prev_close,rolling_high,rolling_low,zone_mid,zone_top,zone_bottom,vol_zone_top,vol_zone_bottom,avg_dist_to_prev_high,min_dist_to_prev_high,avg_dist_to_prev_low,max_dist_to_prev_low,avg_ratio_to_high,avg_ratio_to_low,broke_prev_high,broke_prev_low,breakout_above_magnitude,breakout_below_magnitude,broke_above_prev_high_any,broke_above_prev_high_sum,broke_below_prev_low_any,broke_below_prev_low_sum,broke_above_zone_top_any,broke_above_zone_top_sum,broke_below_zone_bottom_any,broke_below_zone_bottom_sum,broke_above_prev_close_any,broke_above_prev_close_sum,broke_below_prev_close_any,broke_below_prev_close_sum,minutes_to_breakout_above_close,minutes_to_breakout_below_close
2024-03-06,2141.08,80081,2141.81,2113.88,2131.56,2103.01,2081.01,2092.01,2097.51,2086.51,2128.191,2125.564,-10.797017543859587,-17.48999999999978,17.13298245614025,32.5,-0.38657419109507546,0.6134257731011306,1.0,0.0,7.400000000000091,0.0,True,12,False,0,True,114,False,0,True,45,True,76,340.0,0.0
2024-03-12,2161.28,50821,2185.16,2174.72,2181.41,2185.48,2156.09,2170.785,2178.1324999999997,2163.4375,2177.368,2174.273,-11.77228070175423,-31.58999999999969,-1.3322807017541756,5.050000000000182,-1.1276129860288489,-0.12761308181428033,0.0,1.0,0.0,22.109999999999673,False,0,True,48,True,20,True,18,True,2,True,114,460.0,0.0
2024-03-13,2166.94,29250,2182.01,2152.61,2161.28,2185.16,2174.72,2179.9399999999996,2182.5499999999997,2177.3299999999995,2159.765,2158.288,-20.68026315789495,-23.830000000000382,8.71973684210514,16.75,-0.7034102875675033,0.2965896784188924,0.0,0.0,0.0,0.0,False,0,False,0,False,0,True,114,True,48,True,68,60.0,0.0
2024-03-14,2161.98,31918,2171.58,2157.55,2166.94,2182.01,2152.61,2167.3100000000004,2174.6600000000003,2159.9600000000005,2169.757,2168.249,-3.592280701754322,-12.13000000000011,10.437719298245423,14.359999999999673,-0.2560427972709615,0.7439571314532062,1.0,0.0,0.44000000000005457,0.0,True,5,False,0,False,0,True,5,True,95,True,27,0.0,420.0
2024-03-15,2160.88,31650,2172.02,2157.69,2161.98,2171.58,2157.55,2164.565,2168.0725,2161.0575,2169.299,2167.594,-5.828859649122789,-14.519999999999982,8.501140350877138,14.259999999999764,-0.4067591934657101,0.5932407367506242,1.0,1.0,0.6900000000000546,1.1799999999998363,True,2,True,5,True,55,True,20,True,101,True,23,0.0,450.0
2024-03-18,2160.1,27209,2172.71,2156.51,2160.88,2172.02,2157.69,2164.855,2168.4375,2161.2725,2160.818,2158.977,-18.338245614035124,-26.09999999999991,-2.138245614035305,5.9099999999998545,-1.13199040012623,-0.13199046185462143,0.0,1.0,0.0,10.420000000000073,False,0,True,76,False,0,True,113,True,17,True,111,390.0,0.0
2024-03-19,2152.87,33586,2163.58,2146.09,2160.1,2172.71,2156.51,2164.61,2168.66,2160.5600000000004,2156.192,2152.711,-8.8842105263157,-14.9699999999998,8.605789473684082,13.309999999999945,-0.5079594064240368,0.49204053640043754,0.0,0.0,0.0,0.0,False,0,False,0,False,0,True,114,True,1,True,114,0.0,0.0
2024-03-20,2161.06,25907,2160.37,2147.14,2152.87,2163.58,2146.09,2154.835,2159.2075,2150.4625,2154.426,2152.821,-4.579999999999911,-10.519999999999982,8.650000000000107,16.940000000000055,-0.34618289144497455,0.6538170329692413,1.0,0.0,4.4900000000002365,0.0,True,6,False,0,True,7,True,2,True,110,True,19,0.0,320.0
2024-03-22,2174.75,38761,2211.72,2176.57,2176.88,2164.86,2149.61,2157.235,2161.0475,2153.4225,2174.567,2166.282,-41.28842105263138,-47.379999999999654,-6.138421052631744,2.449999999999818,-1.1746349894166948,-0.174635017866196,0.0,1.0,0.0,13.970000000000255,False,0,True,111,True,114,False,0,True,6,True,112,525.0,0.0
2024-03-25,2177.35,34814,2180.09,2162.6,2174.75,2211.72,2176.57,2194.145,2202.9325,2185.3575,2169.108,2165.369,-10.098070175438743,-16.01000000000022,7.391929824561494,17.2800000000002,-0.5773624698728493,0.42263747295162496,1.0,0.0,1.1700000000000728,0.0,True,2,False,0,False,0,True,114,True,25,True,98,435.0,0.0
2024-03-26,2182.38,34024,2181.26,2163.5,2177.35,2180.09,2162.6,2171.3450000000003,2175.7175,2166.9725000000003,2192.027,2171.221,1.9971929824559196,-11.590000000000146,19.75719298245614,35.05000000000018,0.11245455349106652,1.1124544971847634,1.0,0.0,18.769999999999982,0.0,True,64,False,0,True,74,False,0,True,72,True,45,210.0,0.0
2024-03-27,2192.25,34269,2200.03,2169.62,2182.38,2181.26,2163.5,2172.38,2176.82,2167.94,2191.803,2186.055,-15.440701754386142,-23.920000000000073,14.969298245614167,27.230000000000018,-0.5077507808824467,0.4922491862336346,0.0,0.0,0.0,0.0,False,0,False,0,True,113,False,0,True,59,True,57,195.0,0.0
2024-03-28,2206.43,40855,2197.55,2175.71,2192.25,2200.03,2169.62,2184.825,2192.4275,2177.2225,2212.948,2195.002,4.390964912280544,-5.700000000000273,26.23096491228069,39.940000000000055,0.20105149776689635,1.2010514519793527,1.0,0.0,19.539999999999964,0.0,True,69,False,0,True,114,False,0,True,114,True,3,0.0,180.0
2024-04-02,2258.47,35263,2265.61,2243.59,2253.98,2217.09,2190.86,2203.9750000000004,2210.5325000000003,2197.4175000000005,2257.304,2253.862,-8.209035087719418,-14.800000000000182,13.810964912280564,20.210000000000036,-0.37279903337513126,0.6272009212116101,1.0,0.0,1.1599999999998545,0.0,True,1,False,0,True,114,False,0,True,102,True,32,40.0,0.0
2024-04-05,2295.54,35644,2300.67,2282.87,2290.09,2287.04,2265.42,2276.23,2281.635,2270.825,2294.515,2287.337,-13.919649122807083,-23.5,3.8803508771930995,15.480000000000018,-0.7820027157755182,0.21799722804470964,0.0,1.0,0.0,6.299999999999727,False,0,True,40,True,85,False,0,True,53,True,79,225.0,0.0
2024-04-10,2326.48,40784,2365.28,2343.05,2352.73,2345.5,2322.77,2334.135,2339.8175,2328.4525000000003,2356.023,2346.004,-14.647631578947559,-43.070000000000164,7.582368421052459,16.829999999999927,-0.6589127719313889,0.3410871830843576,0.0,1.0,0.0,21.090000000000146,False,0,True,12,True,108,True,5,True,64,True,58,5.0,0.0
2024-04-11,2342.66,46960,2360.03,2321.96,2326.48,2365.28,2343.05,2354.165,2359.7225,2348.6075,2338.614,2336.487,-22.623596491228287,-32.0600000000004,15.446403508771876,23.90000000000009,-0.5942630915935145,0.40573688213908404,0.0,0.0,0.0,0.0,False,0,False,0,False,0,True,114,True,114,True,1,0.0,290.0
2024-04-17,2387.92,41207,2389.01,2362.99,2378.55,2362.48,2344.58,2353.5299999999997,2358.0049999999997,2349.055,2388.593,2380.616,-4.556842105263382,-16.210000000000036,21.463157894737055,30.870000000000346,-0.17512843697674357,0.8248715245912824,1.0,0.0,5.279999999999745,0.0,True,31,False,0,True,114,False,0,True,100,True,22,0.0,90.0
2024-04-18,2390.88,41160,2394.29,2372.64,2387.92,2389.01,2362.99,2376.0,2382.505,2369.495,2379.902,2377.967,-14.726140350877147,-21.039999999999964,6.923859649122944,18.240000000000236,-0.6801912088076617,0.31980874500296397,0.0,0.0,0.0,0.0,False,0,False,0,True,31,False,0,True,3,True,114,540.0,0.0
2024-04-19,2381.97,59791,2391.51,2373.13,2390.88,2394.29,2372.64,2383.465,2388.8775,2378.0525000000002,2383.915,2380.614,-8.86157894736865,-17.670000000000073,9.518421052631458,18.809999999999945,-0.4821315813513067,0.5178683642417322,1.0,1.0,2.3099999999999454,0.22000000000025466,True,4,True,3,True,15,True,20,True,6,True,114,0.0,0.0
2024-04-24,2320.21,30443,2316.77,2291.39,2311.84,2372.9,2333.19,2353.045,2362.9725,2343.1175000000003,2324.108,2314.862,4.0445614035088,-3.9299999999998363,29.424561403508907,38.590000000000146,0.15936017510435802,1.1593601357032564,1.0,0.0,14.5300000000002,0.0,True,85,False,0,False,0,True,114,True,114,True,1,0.0,330.0
2024-04-25,2316.62,28622,2331.3,2311.78,2320.21,2316.77,2291.39,2304.08,2310.425,2297.7349999999997,2330.011,2325.301,-8.168596491228252,-18.670000000000073,11.35140350877173,21.58999999999969,-0.41847315946491287,0.5815267893055815,1.0,0.0,3.419999999999618,0.0,True,4,False,0,True,114,False,0,True,83,True,39,110.0,0.0
2024-04-29,2334.01,31920,2352.5,2333.46,2342.02,2334.72,2312.35,2323.535,2329.1274999999996,2317.9425,2333.633,2331.855,-16.923947368421043,-24.889999999999873,2.1160526315789197,10.110000000000127,-0.8888627352709212,0.11113721220807307,0.0,1.0,0.0,6.050000000000182,False,0,True,54,True,112,False,0,True,16,True,105,345.0,0.0
2024-05-02,2290.19,29821,2302.2,2281.63,2301.1,2329.47,2302.91,2316.1899999999996,2322.8299999999995,2309.5499999999997,2302.706,2299.049,4.392456140351067,-14.1899999999996,24.962456140350774,38.83999999999969,0.21353699206680296,1.213536943452318,1.0,0.0,18.789999999999964,0.0,True,77,False,0,False,0,True,68,True,85,True,43,0.0,330.0
2024-05-07,2318.38,29334,2330.26,2308.14,2324.51,2320.59,2294.66,2307.625,2314.1075,2301.1425,2315.555,2313.971,-12.516403508772152,-18.850000000000364,9.603596491228194,16.5300000000002,-0.5658410010366616,0.43415895375538377,0.0,0.0,0.0,0.0,False,0,False,0,True,101,False,0,True,3,True,114,0.0,0.0
2024-05-08,2307.98,32891,2325.06,2310.01,2318.38,2330.26,2308.14,2319.2,2324.73,2313.6699999999996,2315.762,2313.909,-11.045087719298193,-20.699999999999818,4.004912280701535,10.639999999999873,-0.7338928229505363,0.2661071106042855,0.0,1.0,0.0,6.290000000000418,False,0,True,30,False,0,True,47,True,27,True,105,10.0,0.0
2024-05-09,2317.5,32156,2321.32,2303.72,2307.98,2325.06,2310.01,2317.535,2321.2974999999997,2313.7725,2315.056,2311.488,-7.306052631579122,-13.809999999999945,10.293947368421241,23.79000000000042,-0.415116603208089,0.5848833399737322,1.0,0.0,8.009999999999764,0.0,True,9,False,0,True,9,True,69,True,114,True,8,0.0,225.0
2024-05-14,2348.5,30853,2356.98,2338.47,2345.74,2378.32,2351.24,2364.7799999999997,2371.5499999999997,2358.0099999999998,2344.744,2343.009,-13.541754385964914,-20.639999999999873,4.968245614035304,11.620000000000346,-0.7315912293016491,0.26840871667350236,0.0,1.0,0.0,2.399999999999636,False,0,True,21,False,0,True,114,True,38,True,99,100.0,0.0
2024-05-17,2401.14,34287,2394.52,2373.37,2379.2,2378.41,2355.73,2367.0699999999997,2372.74,2361.3999999999996,2385.658,2382.649,-9.388508771929793,-17.570000000000164,11.761491228070298,29.66000000000031,-0.44390110298007796,0.5560988497386004,1.0,0.0,10.699999999999818,0.0,True,6,False,0,True,114,False,0,True,102,True,13,60.0,0.0
2024-05-21,2428.92,40556,2450.07,2407.4,2418.63,2405.22,2376.63,2390.925,2398.0725,2383.7775,2417.111,2414.708,-31.91421052631592,-40.190000000000055,10.755789473684153,22.309999999999945,-0.7479308595824937,0.2520691169818378,0.0,0.0,0.0,0.0,False,0,False,0,True,114,False,0,True,50,True,82,210.0,0.0
2024-05-27,2350.48,28640,2344.9,2330.57,2344.74,2374.05,2355.04,2364.545,2369.2975,2359.7925,2345.306,2342.459,-1.0660526315790289,-6.5900000000001455,13.263947368420899,20.06999999999971,-0.07439306051542036,0.925606869700914,1.0,0.0,6.809999999999945,0.0,True,47,False,0,False,0,True,114,True,48,True,98,0.0,0.0
2024-05-28,2360.86,33390,2351.71,2338.19,2350.48,2344.9,2330.57,2337.735,2341.3175,2334.1525,2345.335,2342.827,-4.240000000000041,-11.050000000000182,9.27999999999994,24.909999999999854,-0.31360944425966,0.6863904817758485,1.0,0.0,12.429999999999836,0.0,True,32,False,0,True,114,False,0,True,40,True,77,0.0,115.0
2024-05-29,2344.55,40791,2364.14,2340.32,2360.86,2351.71,2338.19,2344.95,2348.33,2341.5699999999997,2345.877,2343.061,-14.943157894736698,-27.86999999999989,8.87684210526301,19.519999999999982,-0.6273365771368724,0.3726633808816011,0.0,1.0,0.0,5.710000000000036,False,0,True,8,True,57,True,16,True,2,True,114,95.0,0.0
2024-05-30,2343.17,41967,2361.37,2334.61,2344.55,2364.14,2340.32,2352.23,2358.185,2346.275,2335.72,2333.36,-26.561228070175314,-38.11999999999989,0.19877192982444844,9.679999999999836,-0.9925720133633608,0.007427949267432771,0.0,1.0,0.0,11.870000000000346,False,0,True,67,False,0,True,114,True,4,True,114,515.0,0.0
2024-05-31,2354.11,36535,2345.16,2322.74,2343.17,2361.37,2334.61,2347.99,2354.68,2341.2999999999997,2343.947,2341.834,-0.8994736842103864,-4.730000000000018,21.520526315789688,36.41000000000031,-0.040119252635643664,0.9598807027613252,1.0,0.0,14.640000000000327,0.0,True,18,False,0,True,8,True,12,True,85,True,75,0.0,15.0
2024-06-04,2337.27,40775,2336.51,2314.77,2333.71,2359.8,2339.72,2349.76,2354.78,2344.7400000000002,2348.969,2332.346,1.7238596491225955,-10.940000000000055,23.46385964912283,36.11999999999989,0.07929436843736008,1.079294322439202,1.0,0.0,15.229999999999563,0.0,True,58,False,0,False,0,True,79,True,76,True,53,0.0,280.0
2024-06-05,2342.45,37447,2351.74,2325.42,2337.27,2336.51,2314.77,2325.6400000000003,2331.0750000000003,2320.2050000000004,2333.562,2331.755,-16.914210526315564,-23.159999999999854,9.405789473684145,18.559999999999945,-0.6426371536352051,0.35736280837087536,0.0,0.0,0.0,0.0,False,0,False,0,True,112,False,0,True,34,True,91,0.0,0.0
2024-06-07,2325.41,46108,2371.46,2353.44,2360.95,2345.31,2328.14,2336.725,2341.0175,2332.4325,2375.946,2332.884,-16.991929824561456,-54.809999999999945,1.028070175438527,34.04999999999973,-0.942948328613382,0.05705161589272543,1.0,1.0,16.230000000000018,40.13000000000011,True,49,True,64,True,68,True,17,True,50,True,66,0.0,240.0
2024-06-11,2313.08,39913,2308.56,2287.78,2303.92,2387.69,2313.31,2350.5,2369.0950000000003,2331.9049999999997,2307.093,2302.422,-2.633070175438557,-9.519999999999982,18.146929824561187,31.6899999999996,-0.12671174440456423,0.8732882074722427,1.0,0.0,11.38000000000011,0.0,True,20,False,0,False,0,True,114,True,78,True,56,0.0,0.0
2024-06-12,2340.24,34325,2319.94,2297.75,2313.08,2308.56,2287.78,2298.17,2303.365,2292.9750000000004,2315.706,2312.462,-3.8682456140351396,-8.480000000000018,18.321754385964915,43.0,-0.17432381431776997,0.8256761406168872,1.0,0.0,21.7199999999998,0.0,True,12,False,0,True,114,False,0,True,102,True,45,0.0,40.0
2024-06-14,2327.81,39837,2326.67,2304.05,2319.02,2341.66,2310.84,2326.25,2333.955,2318.545,2329.643,2310.537,-8.027894736842171,-22.960000000000036,14.59210526315772,31.529999999999745,-0.3549024925702793,0.6450974632210578,1.0,1.0,9.920000000000073,0.4600000000000364,True,38,True,4,True,3,True,67,True,54,True,67,245.0,0.0
2024-06-18,2317.48,34479,2326.31,2315.52,2323.7,2336.59,2303.59,2320.09,2328.34,2311.84,2314.316,2311.437,-10.204824561403468,-18.9699999999998,0.5851754385964956,9.139999999999873,-0.9457667855085002,0.05423312181310248,0.0,1.0,0.0,8.88000000000011,False,0,True,61,False,0,True,37,True,10,True,111,0.0,0.0
2024-06-25,2324.25,33205,2332.8,2320.83,2330.75,2368.73,2354.0,2361.365,2365.0474999999997,2357.6825,2326.559,2324.933,-4.334035087719485,-9.820000000000164,7.63596491228077,15.700000000000273,-0.362074747338734,0.6379251691190841,1.0,0.0,4.329999999999927,0.0,True,26,False,0,False,0,True,114,True,29,True,89,305.0,0.0
2024-06-27,2322.06,33702,2318.41,2296.73,2296.79,2337.13,2321.68,2329.4049999999997,2333.2675,2325.5424999999996,2314.887,2299.598,-10.227192982455986,-20.83999999999969,11.45280701754385,27.259999999999764,-0.4717339718967754,0.5282659819777654,1.0,1.0,7.180000000000291,0.19000000000005457,True,17,True,1,False,0,True,114,True,114,True,1,0.0,120.0
2024-06-28,2331.54,33291,2325.59,2296.54,2322.06,2318.41,2296.73,2307.5699999999997,2312.99,2302.1499999999996,2336.598,2327.144,3.5977192982454653,-5.640000000000327,32.64771929824565,41.559999999999945,0.12384575471255381,1.1238457202891472,1.0,0.0,14.159999999999854,0.0,True,93,False,0,True,114,False,0,True,101,True,16,65.0,0.0
2024-07-01,2327.79,35029,2339.75,2319.79,2331.54,2325.59,2296.54,2311.065,2318.3275000000003,2303.8025,2327.988,2324.825,-12.285175438596474,-20.519999999999982,7.674824561403563,18.409999999999854,-0.6154897205965295,0.3845102293032725,0.0,1.0,0.0,1.2899999999999636,False,0,True,5,True,114,False,0,True,24,True,93,400.0,0.0
2024-07-02,2328.84,33817,2338.53,2318.5,2327.79,2339.75,2319.79,2329.77,2334.76,2324.7799999999997,2331.047,2324.031,-11.562543859649312,-18.230000000000018,8.467456140350889,13.320000000000164,-0.5772612722110795,0.4227386778638106,0.0,0.0,0.0,0.0,False,0,False,0,False,0,True,38,True,59,True,75,45.0,0.0
2024-07-05,2374.51,34186,2360.43,2350.64,2357.49,2356.12,2331.76,2343.94,2350.0299999999997,2337.8500000000004,2366.911,2363.988,4.9574561403510415,1.430000000000291,14.747456140351005,26.269999999999982,0.5063795336028117,1.506379431457776,1.0,0.0,19.63000000000011,0.0,True,114,False,0,True,114,False,0,True,114,True,1,0.0,510.0
2024-07-08,2374.95,33612,2380.06,2352.3,2374.51,2360.43,2350.64,2355.535,2357.9825,2353.0874999999996,2374.166,2372.221,-2.821754385964863,-10.829999999999927,24.9382456140349,34.26999999999998,-0.1016482090892175,0.898351754887729,1.0,0.0,6.75,0.0,True,40,False,0,True,114,False,0,True,75,True,52,0.0,275.0
